"probe","logFC","AveExpr","t","P.Value","adj.P.Val"
"1442277_at",2.89435301300271,8.9843074410587,8.70591220003972,2.03650022687264e-10,3.0094290367717e-07
"1447411_at",1.47913102889183,6.80610766764664,8.704911125565,2.0423290821266e-10,3.0094290367717e-07
"1423619_at",1.95902893294817,6.15368446296744,8.69410024325212,2.10636600243763e-10,3.0094290367717e-07
"1453582_at",2.5646629543409,8.58060913199822,8.68933335851692,2.13524598515985e-10,3.0094290367717e-07
"1416700_at",1.63312043993366,8.64742207908564,8.66727163140457,2.27423212874766e-10,3.05753347416971e-07
"1434350_at",3.15639710577867,7.73746128922711,8.66257858785085,2.3049630412135e-10,3.05753347416971e-07
"1426721_s_at",1.85255894191252,8.34308799113532,8.57507151218917,2.96189613812416e-10,3.8166993635868e-07
"1442014_at",2.58416528074511,8.27363164801818,8.52644779339224,3.40611129606032e-10,4.2671951545449e-07
"1432059_x_at",2.43077423770953,5.60076807689285,8.5092851018854,3.57857298952737e-10,4.36208703785605e-07
"1442726_s_at",1.78932462981162,7.03270371002598,8.49433418927565,3.73601902268869e-10,4.43416299848112e-07
"1447448_s_at",2.81551479541783,7.59176984944469,8.48212320728557,3.86981411291292e-10,4.47519195657656e-07
"1448135_at",0.798729799459705,10.7883545775229,8.46885083283638,4.02076049929099e-10,4.53350798196307e-07
"1419149_at",3.96127872857372,6.86993012936133,8.4112249168602,4.74861417288086e-10,5.22359141002682e-07
"1417483_at",2.46027248239139,9.11997634869497,8.37847744879122,5.22043245708016e-10,5.60587438682791e-07
"1415779_s_at",1.78751582065007,12.3337661864182,8.3152216493557,6.27088693305932e-10,6.5772853853002e-07
"1444226_at",3.16469890060741,7.51988739879893,8.1957992501258,8.87577124995122e-10,9.09786725327386e-07
"1425305_at",2.3068785691757,7.57445113520536,8.15510986123483,9.99486053185391e-10,9.70513169156118e-07
"1456050_at",1.18670205974057,5.60801625438764,8.15119199808286,1.0109895986198e-09,9.70513169156118e-07
"1435381_at",-2.88198542390503,4.10346550229342,-8.15106080845669,1.01137710805387e-09,9.70513169156118e-07
"1417516_at",3.12790170487535,9.27761814336574,8.13238274104969,1.06811381579455e-09,1.0036041917948e-06
"1450716_at",1.66001507567153,8.13605996492369,8.10410663184441,1.1602078113582e-09,1.0678884183687e-06
"1419647_a_at",2.84375891842643,7.1809575301785,8.09559721549264,1.18946801065657e-09,1.07292393497244e-06
"1424022_at",2.25495320425199,11.4137522686179,8.05954243369196,1.32197837733427e-09,1.15905977514263e-06
"1444107_at",1.21502161557113,7.98836865234198,8.05585214935376,1.33635857979682e-09,1.15905977514263e-06
"1437210_a_at",1.90028157578685,10.2979938655548,8.03697914220639,1.41241875266177e-09,1.20191505969431e-06
